date,price,volume,vix,dxy,fng,hashrate,difficulty,active_addresses,fees_btc,tx_count,funding_mean,funding_abs,ret,vix_chg,dxy_chg,vol_chg,hash_growth,addr_growth,tx_growth,fees_growth,fng_scaled,hash_ma30,hash_ma60,hash_ribbon,ret_lag1,vix_chg_lag1,dxy_chg_lag1,vol_chg_lag1,hash_growth_lag1,addr_growth_lag1,tx_growth_lag1,fees_growth_lag1,fng_scaled_lag1,funding_mean_lag1,funding_abs_lag1,hash_ribbon_lag1
2018-07-02,6614.18017578125,4396930048,15.6000003814697,94.870002746582,27,37594816.2562869,5172892177079.67,,,,,,0.0351359760539776,-0.0309270317790147,0.00253304086008299,-0.0852604741858265,0.0131584986799638,,,,-0.46,37598374.4763121,34655517.4739718,0,-0.00284291542425486,0,0,0.0523901348467106,0.0416726952536841,,,,-0.46,,,0
2018-07-03,6529.58984375,4672309760,16.1399993896484,94.5899963378906,31,30929068.6931155,5363678461481,,,,,,-0.0128717255128681,0.0340296863170408,-0.00295583884632134,0.0607469636547116,-0.195169693539171,,,,-0.38,37466068.8057352,34711145.3638428,0,0.0351359760539776,-0.0309270317790147,0.00253304086008299,-0.0852604741858265,0.0131584986799638,,,,-0.46,,,0
2018-07-04,6597.5498046875,4176689920,16.1399993896484,94.5899963378906,33,35728406.9385989,5363678461481,,,,,,0.0103542081397769,0,0,-0.112134497035434,0.144249604501432,,,,-0.34,37351007.9936052,34770119.4597473,0,-0.0128717255128681,0.0340296863170408,-0.00295583884632134,0.0607469636547116,-0.195169693539171,,,,-0.38,,,0
2018-07-05,6639.14013671875,4999240192,14.9700002670288,94.4700012207031,37,36528296.6461795,5363678461481,,,,,,0.00628411922960304,-0.0752524087565858,-0.00126938680683253,0.179766891624251,0.0221411252643193,,,,-0.26,37135929.2116964,34922400.1096212,0,0.0103542081397769,0,0,-0.112134497035434,0.144249604501432,,,,-0.34,,,0
2018-07-06,6673.5,4313959936,13.3699998855591,94.0400009155274,34,42660784.4042972,5363678461481,,,,,,0.00516200231136565,-0.113034833714809,-0.00456210329525852,-0.147429678335573,0.155192885470395,,,,-0.32,37354496.8756099,35133569.065257,0,0.00628411922960304,-0.0752524087565858,-0.00126938680683253,0.179766891624251,0.0221411252643193,,,,-0.26,,,0
2018-07-07,6856.93017578125,3961080064,13.3699998855591,94.0400009155274,34,41594264.7941898,5363678461481,,,,,,0.0271153854075994,0,0,-0.0853395294381905,-0.0253178073832423,,,,-0.32,37570261.0554558,35363617.9293608,0,0.00516200231136565,-0.113034833714809,-0.00456210329525852,-0.147429678335573,0.155192885470395,,,,-0.32,,,0
2018-07-08,6773.8798828125,3386210048,13.3699998855591,94.0400009155274,38,42127524.5992435,5363678461481,,,,,,-0.0121858231927572,0,0,-0.156805415467392,0.0127390254731026,,,,-0.24,37787426.9773355,35532576.2803945,0,0.0271153854075994,0,0,-0.0853395294381905,-0.0253178073832423,,,,-0.32,,,0
2018-07-09,6741.75,3718129920,12.6899995803833,94.0800018310547,39,36261666.7436526,5363678461481,,,,,,-0.00475448700743009,-0.052199133894749,0.000425270205679063,0.0935095161611521,-0.149940143451037,,,,-0.22,37825437.8888301,35623764.0985457,0,-0.0121858231927572,0,0,-0.156805415467392,0.0127390254731026,,,,-0.24,,,0
2018-07-10,6329.9501953125,4052430080,12.6400003433228,94.1100006103516,37,39727855.4765018,5363678461481,,,,,,-0.0630271670534501,-0.00394783277924882,0.000318813743151125,0.0860958887248948,0.0912914178033333,,,,-0.26,38109977.1031635,35849875.8370018,0,-0.00475448700743009,-0.052199133894749,0.000425270205679063,0.0935095161611521,-0.149940143451037,,,,-0.22,,,0
2018-07-11,6394.7099609375,3644859904,13.6300001144409,94.7200012207031,29,35995036.8411258,5363678461481,,,,,,0.0101787118798935,0.0754068382243669,0.00646086666697698,-0.105998791326282,-0.0986715248966767,,,,-0.42,38163660.7284426,35883311.497883,0,-0.0630271670534501,-0.00394783277924882,0.000318813743151125,0.0860958887248948,0.0912914178033333,,,,-0.26,,,0
2018-07-12,6228.81005859375,3770170112,12.5799999237061,94.8099975585938,33,37594816.2562869,5363678461481,,,,,,-0.0262857672405943,-0.0801650088970956,0.000949679156167171,0.0338021933829715,0.043485110757544,,,,-0.34,38229736.3722237,36001774.9219664,0,0.0101787118798935,0.0754068382243669,0.00646086666697698,-0.105998791326282,-0.0986715248966767,,,,-0.42,,,0
2018-07-13,6238.0498046875,3805400064,12.1800003051758,94.75,29,38128076.0613406,5363678461481,,,,,,0.00148228950784102,-0.0323129578703614,-0.00063301921681802,0.0093010044540236,0.0140847395097161,,,,-0.42,38329960.9276412,36184057.5604787,0,-0.0262857672405943,-0.0801650088970956,0.000949679156167171,0.0338021933829715,0.043485110757544,,,,-0.34,,,0
2018-07-14,6276.1201171875,2923670016,12.1800003051758,94.75,29,35461777.0360721,5363678461481,,,,,,0.00608437158567732,0,0,-0.263581445548457,-0.0724955000661645,,,,-0.42,38259440.9248766,36273836.7747683,0,0.00148228950784102,-0.0323129578703614,-0.00063301921681802,0.0093010044540236,0.0140847395097161,,,,-0.42,,,0
2018-07-15,6359.64013671875,3285459968,12.1800003051758,94.75,32,35461777.0360721,5363678461481,,,,,,0.0132198196554185,0,0,0.116666980940831,0,,,,-0.36,38188920.922112,36250319.6650971,0,0.00608437158567732,0,0,-0.263581445548457,-0.0724955000661645,,,,-0.42,,,0
2018-07-16,6741.75,4725799936,12.8299999237061,94.5100021362305,36,31995588.3032229,5363678461481,,,,,,0.0583477416652141,0.0519908853437863,-0.00253617235234938,0.363530182405906,-0.10285738238478,,,,-0.28,37896432.9937106,36330394.1743074,0,0.0132198196554185,0,0,0.116666980940831,0,,,,-0.36,,,0
